chessplayer_id,period,position
88,Top 100 Juniors June 2013,11
88,Top 100 Juniors May 2013,7
88,Top 100 Juniors April 2013,7
88,Top 100 Juniors March 2013,7
88,Top 100 Juniors February 2013,7
88,Top 100 Juniors January 2013,6
88,Top 100 Juniors December 2012,8
88,Top 100 Juniors November 2012,9
88,Top 100 Juniors October 2012,10
88,Top 100 Juniors September 2012,11
88,Top 100 Juniors August 2012,10
88,Top 20 Juniors July 2012,15
88,Top 20 Juniors May 2012,13
88,Top 20 Juniors March 2012,14
88,Top 20 Juniors January 2012,16
88,Top 20 Juniors July 2011,16
88,Top 20 Juniors May 2011,19
88,Top 20 Juniors March 2011,18
89,Top 100 Players December 2019,89
89,Top 100 Players March 2019,42
89,Top 100 Players February 2019,42
89,Top 100 Players January 2019,39
89,Top 100 Players December 2018,42
89,Top 100 Players November 2018,40
89,Top 100 Players October 2018,46
89,Top 100 Players September 2018,46
89,Top 100 Players August 2018,38
89,Top 100 Players July 2018,37
89,Top 100 Players June 2018,36
89,Top 100 Players May 2018,33
89,Top 100 Players April 2018,38
89,Top 100 Players March 2018,39
89,Top 100 Players February 2018,40
89,Top 100 Players January 2018,40
89,Top 100 Players December 2017,40
89,Top 100 Players November 2017,58
89,Top 100 Players October 2017,65
89,Top 100 Players September 2017,63
89,Top 100 Players August 2017,63
89,Top 100 Players July 2017,63
89,Top 100 Players June 2017,58
89,Top 100 Players May 2017,52
89,Top 100 Players April 2017,53
89,Top 100 Players March 2017,53
89,Top 100 Players February 2017,53
89,Top 100 Players January 2017,54
89,Top 100 Players December 2016,55
89,Top 100 Players November 2016,57
89,Top 100 Players October 2016,63
89,Top 100 Players September 2016,79
89,Top 100 Players August 2016,78
89,Top 100 Players July 2016,75
89,Top 100 Players June 2016,98
89,Top 100 Players May 2016,100
89,Top 100 Players November 2015,99
89,Top 100 Players October 2015,94
89,Top 100 Players September 2015,94
89,Top 100 Players May 2015,94
89,Top 100 Players March 2015,92
89,Top 100 Players December 2014,94
89,Top 100 Players October 2014,80
89,Top 100 Players September 2014,93
89,Top 100 Players August 2014,91
89,Top 100 Players July 2014,88
89,Top 100 Players June 2014,86
89,Top 100 Players May 2014,84
89,Top 100 Players April 2014,85
89,Top 100 Players March 2014,84
89,Top 100 Players February 2014,87
89,Top 100 Players January 2014,85
89,Top 100 Players December 2013,91
89,Top 100 Players April 2013,85
89,Top 100 Players March 2013,83
89,Top 100 Players February 2013,96
89,Top 100 Players January 2013,98
89,Top 100 Players September 2011,86
89,Top 100 Players July 2011,65
89,Top 100 Players May 2011,62
89,Top 100 Players March 2011,77
89,Top 100 Players January 2011,86
89,Top 100 Players November 2010,83
89,Top 100 Players September 2010,80
89,Top 100 Players July 2010,80
89,Top 100 Players May 2010,85
89,Top 100 Players July 2009,96
89,Top 100 Players April 2009,85
89,Top 100 Players January 2009,94
89,Top 20 Juniors October 2008,6
89,Top 20 Juniors July 2008,6
89,Top 20 Juniors April 2008,8
89,Top 20 Juniors January 2008,11
89,Top 20 Juniors October 2007,20
89,Top 20 Juniors July 2007,15
89,Top 20 Juniors April 2007,18
89,Top 20 Juniors January 2007,19
90,Top 100 Players December 2019,90
90,Top 100 Players November 2019,86
90,Top 100 Players October 2019,88
90,Top 100 Players September 2019,87
90,Top 100 Players August 2019,91
90,Top 100 Players July 2019,87
90,Top 100 Players May 2019,96
90,Top 100 Players April 2019,94
90,Top 100 Players March 2019,98
90,Top 100 Players February 2019,96
90,Top 100 Players January 2019,96
90,Top 100 Players December 2018,96
90,Top 100 Players November 2018,95
90,Top 100 Players October 2018,92
90,Top 100 Players September 2018,90
90,Top 100 Players August 2018,92
90,Top 100 Players July 2018,94
90,Top 100 Players June 2018,94
90,Top 100 Players May 2018,77
90,Top 100 Players April 2018,80
90,Top 100 Players March 2018,79
90,Top 100 Players February 2018,80
90,Top 100 Players January 2018,79
90,Top 100 Players December 2017,81
90,Top 100 Players November 2017,79
90,Top 100 Players October 2017,79
90,Top 100 Players September 2017,66
90,Top 100 Players August 2017,73
90,Top 100 Players July 2017,70
90,Top 100 Players June 2017,74
90,Top 100 Players May 2017,74
90,Top 100 Players April 2017,71
90,Top 100 Players March 2017,68
90,Top 100 Players February 2017,68
90,Top 100 Players January 2017,66
90,Top 100 Players December 2016,66
90,Top 100 Players November 2016,60
90,Top 100 Players October 2016,59
90,Top 100 Players September 2016,55
90,Top 100 Players August 2016,55
90,Top 100 Players July 2016,55
90,Top 100 Players June 2016,54
90,Top 100 Players May 2016,57
90,Top 100 Players April 2016,55
90,Top 100 Players March 2016,55
90,Top 100 Players February 2016,58
90,Top 100 Players January 2016,57
90,Top 100 Players December 2015,50
90,Top 100 Players November 2015,44
90,Top 100 Players October 2015,35
90,Top 100 Players September 2015,35
90,Top 100 Players August 2015,37
90,Top 100 Players July 2015,34
90,Top 100 Players June 2015,37
90,Top 100 Players May 2015,39
90,Top 100 Players April 2015,39
90,Top 100 Players March 2015,39
90,Top 100 Players February 2015,37
90,Top 100 Players January 2015,38
90,Top 100 Players December 2014,38
90,Top 100 Players November 2014,27
90,Top 100 Players October 2014,26
90,Top 100 Players September 2014,23
90,Top 100 Players August 2014,24
90,Top 100 Players July 2014,23
90,Top 100 Players June 2014,22
90,Top 100 Players May 2014,30
90,Top 100 Players April 2014,29
90,Top 100 Players March 2014,26
90,Top 100 Players February 2014,27
90,Top 100 Players January 2014,26
90,Top 100 Players December 2013,26
90,Top 100 Players November 2013,24
90,Top 100 Players October 2013,18
90,Top 100 Players September 2013,18
90,Top 100 Players August 2013,19
90,Top 100 Players July 2013,19
90,Top 100 Players June 2013,10
90,Top 100 Players May 2013,11
90,Top 100 Players April 2013,12
90,Top 100 Players March 2013,12
90,Top 100 Players February 2013,12
90,Top 100 Players January 2013,12
90,Top 100 Players December 2012,15
90,Top 100 Players November 2012,15
90,Top 100 Players October 2012,10
90,Top 100 Players September 2012,10
90,Top 100 Players August 2012,9
90,Top 100 Players July 2012,9
90,Top 100 Players May 2012,9
90,Top 100 Players March 2012,9
90,Top 100 Players January 2012,9
90,Top 100 Players November 2011,9
90,Top 100 Players September 2011,17
90,Top 100 Players July 2011,48
90,Top 100 Players May 2011,44
90,Top 100 Players March 2011,40
90,Top 100 Players January 2011,39
90,Top 100 Players November 2010,39
90,Top 100 Players September 2010,38
90,Top 100 Players July 2010,30
90,Top 100 Players May 2010,27
90,Top 100 Players March 2010,24
90,Top 100 Players January 2010,17
90,Top 100 Players November 2009,10
90,Top 100 Players September 2009,10
90,Top 100 Players July 2009,10
90,Top 100 Players April 2009,8
90,Top 100 Players January 2009,5
90,Top 100 Players October 2008,2
90,Top 100 Players July 2008,2
90,Top 100 Players April 2008,3
90,Top 100 Players January 2008,4
90,Top 100 Players October 2007,6
90,Top 100 Players July 2007,5
90,Top 100 Players April 2007,4
90,Top 100 Players January 2007,8
90,Top 100 Players October 2006,5
90,Top 100 Players July 2006,9
90,Top 100 Players April 2006,8
90,Top 100 Players January 2006,11
90,Top 100 Players October 2005,17
90,Top 100 Players July 2005,14
90,Top 100 Players April 2005,12
90,Top 100 Players January 2005,6
90,Top 100 Players October 2004,4
90,Top 100 Players July 2004,4
90,Top 100 Players April 2004,7
90,Top 100 Players January 2004,7
90,Top 100 Players October 2003,16
90,Top 100 Players July 2003,23
90,Top 100 Players April 2003,22
90,Top 100 Players January 2003,23
90,Top 100 Players October 2002,10
90,Top 100 Players July 2002,9
90,Top 100 Players April 2002,8
90,Top 100 Players January 2002,5
90,Top 100 Players October 2001,4
90,Top 100 Players July 2001,5
90,Top 100 Players April 2001,5
90,Top 100 Players January 2001,6
90,Top 100 Players October 2000,7
90,Top 100 Players July 2000,4
91,Top 100 Players December 2019,91
91,Top 100 Players November 2019,84
91,Top 100 Players August 2019,71
91,Top 100 Players July 2019,80
91,Top 100 Players June 2019,80
91,Top 100 Players May 2019,80
91,Top 100 Players April 2019,79
91,Top 100 Players March 2019,100
91,Top 100 Players February 2019,97
91,Top 100 Players October 2018,90
91,Top 100 Players September 2018,72
91,Top 100 Players August 2018,72
91,Top 100 Players July 2018,82
91,Top 100 Players June 2018,92
91,Top 100 Players May 2018,94
91,Top 100 Players April 2018,91
91,Top 100 Players March 2018,96
91,Top 100 Players February 2018,99
91,Top 100 Players May 2016,97
91,Top 100 Players April 2016,99
91,Top 100 Players March 2016,79
91,Top 100 Players February 2016,80
91,Top 100 Players January 2016,81
91,Top 100 Juniors December 2014,13
91,Top 100 Juniors November 2014,14
91,Top 100 Juniors October 2014,13
91,Top 100 Juniors September 2014,13
91,Top 100 Juniors August 2014,14
91,Top 100 Juniors July 2014,12
91,Top 100 Juniors June 2014,13
91,Top 100 Juniors May 2014,13
91,Top 100 Juniors April 2014,9
91,Top 100 Juniors March 2014,5
91,Top 100 Juniors February 2014,5
91,Top 100 Juniors January 2014,4
91,Top 100 Juniors December 2013,7
91,Top 100 Juniors November 2013,10
91,Top 100 Juniors October 2013,7
91,Top 100 Players September 2013,99
91,Top 100 Juniors September 2013,6
91,Top 100 Players August 2013,99
91,Top 100 Juniors August 2013,5
91,Top 100 Juniors July 2013,5
91,Top 100 Juniors June 2013,9
91,Top 100 Juniors May 2013,8
91,Top 100 Juniors April 2013,8
91,Top 100 Juniors March 2013,9
91,Top 100 Juniors February 2013,8
91,Top 100 Juniors January 2013,7
91,Top 100 Juniors December 2012,10
91,Top 100 Juniors November 2012,13
91,Top 100 Juniors October 2012,12
91,Top 100 Juniors September 2012,18
91,Top 100 Juniors August 2012,17
91,Top 20 Juniors July 2012,16
91,Top 20 Juniors May 2012,15
91,Top 20 Juniors March 2012,17
91,Top 20 Juniors January 2012,14
91,Top 20 Juniors November 2011,19
91,Top 20 Juniors September 2011,16
92,Top 100 Players December 2019,92
92,Top 100 Players October 2019,74
92,Top 100 Players September 2019,76
92,Top 100 Players August 2019,78
92,Top 100 Players July 2019,59
92,Top 100 Players June 2019,68
92,Top 100 Players May 2019,65
92,Top 100 Players April 2019,63
92,Top 100 Players March 2019,79
92,Top 100 Players February 2019,78
92,Top 100 Players January 2019,76
92,Top 100 Players December 2018,87
92,Top 100 Players November 2018,85
92,Top 100 Players October 2018,75
92,Top 100 Players September 2018,63
92,Top 100 Players August 2018,60
92,Top 100 Players July 2018,62
92,Top 100 Players June 2018,63
92,Top 100 Players May 2018,69
92,Top 100 Players April 2018,72
92,Top 100 Players March 2018,70
92,Top 100 Players February 2018,74
92,Top 100 Players January 2018,82
92,Top 100 Players December 2017,87
92,Top 100 Players November 2017,100
92,Top 100 Players October 2017,86
92,Top 100 Players September 2017,88
92,Top 100 Players August 2017,89
92,Top 100 Players July 2017,91
92,Top 100 Players May 2017,102
92,Top 100 Players August 2015,86
92,Top 100 Players July 2015,74
92,Top 100 Players June 2015,72
92,Top 100 Players May 2015,77
92,Top 100 Players April 2015,83
92,Top 100 Players March 2015,83
92,Top 100 Players February 2015,77
92,Top 100 Players January 2015,85
92,Top 100 Players December 2014,76
92,Top 100 Players November 2014,75
92,Top 100 Players October 2014,78
92,Top 100 Players August 2014,95
92,Top 100 Players July 2014,90
92,Top 100 Players June 2014,80
92,Top 100 Players May 2014,79
92,Top 100 Players April 2014,65
92,Top 100 Players March 2014,61
92,Top 100 Players February 2014,65
92,Top 100 Players January 2014,66
92,Top 100 Players December 2013,70
92,Top 100 Players November 2013,73
92,Top 100 Players October 2013,73
92,Top 100 Players September 2013,65
92,Top 100 Players August 2013,64
92,Top 100 Players July 2013,60
92,Top 100 Players June 2013,58
92,Top 100 Players May 2013,60
92,Top 100 Players April 2013,69
92,Top 100 Players March 2013,47
92,Top 100 Players February 2013,49
92,Top 100 Players January 2013,45
92,Top 100 Players December 2012,54
92,Top 100 Players November 2012,57
92,Top 100 Players October 2012,69
92,Top 100 Players September 2012,66
92,Top 100 Players August 2012,64
92,Top 100 Players July 2012,61
92,Top 100 Players May 2012,51
92,Top 100 Players March 2012,68
92,Top 100 Players January 2012,67
92,Top 100 Players November 2011,42
92,Top 100 Players September 2011,41
92,Top 100 Players July 2011,46
92,Top 100 Players May 2011,46
92,Top 100 Players March 2011,58
92,Top 100 Players January 2011,57
92,Top 100 Players November 2010,59
92,Top 100 Players September 2010,60
92,Top 100 Players July 2010,65
92,Top 100 Players May 2010,56
92,Top 100 Players March 2010,73
92,Top 100 Players January 2010,66
92,Top 100 Players November 2009,66
92,Top 100 Players September 2009,69
92,Top 100 Players July 2009,90
92,Top 100 Players April 2009,92
92,Top 100 Players January 2009,73
92,Top 100 Players October 2008,80
92,Top 100 Players July 2008,80
92,Top 20 Juniors October 2005,18
92,Top 100 Players July 2005,91
92,Top 100 Juniors July 2005,14
92,Top 100 Players April 2005,98
92,Top 20 Juniors April 2005,13
92,Top 20 Juniors January 2005,9
92,Top 100 Players October 2004,67
92,Top 20 Juniors October 2004,4
92,Top 100 Players July 2004,95
92,Top 20 Juniors July 2004,7
92,Top 100 Players April 2004,90
92,Top 20 Juniors April 2004,6
92,Top 20 Juniors January 2004,7
92,Top 100 Players October 2003,78
92,Top 20 Juniors October 2003,6
92,Top 20 Juniors July 2003,11
92,Top 20 Juniors April 2003,14
92,Top 20 Juniors January 2003,16
92,Top 20 Juniors October 2001,16
92,Top 20 Juniors July 2001,19
93,Top 100 Players December 2019,93
93,Top 100 Players November 2019,80
93,Top 100 Players October 2019,63
93,Top 100 Players September 2019,64
93,Top 100 Players August 2019,65
93,Top 100 Players July 2019,68
93,Top 100 Players June 2019,73
93,Top 100 Players May 2019,73
93,Top 100 Players April 2019,72
93,Top 100 Players March 2019,66
93,Top 100 Players February 2019,67
93,Top 100 Players January 2019,68
93,Top 100 Players December 2018,70
93,Top 100 Players November 2018,73
93,Top 100 Players October 2018,71
93,Top 100 Players September 2018,71
93,Top 100 Players August 2018,68
93,Top 100 Players July 2018,78
93,Top 100 Players June 2018,78
93,Top 100 Players May 2018,76
93,Top 100 Players April 2018,84
93,Top 100 Players March 2018,71
93,Top 100 Players February 2018,70
93,Top 100 Players January 2018,65
93,Top 100 Players December 2017,63
93,Top 100 Players November 2017,68
93,Top 100 Players October 2017,67
93,Top 100 Players September 2017,64
93,Top 100 Players August 2017,54
93,Top 100 Players July 2017,56
93,Top 100 Players June 2017,83
93,Top 100 Players May 2017,79
93,Top 100 Players April 2017,83
93,Top 100 Players March 2017,70
93,Top 100 Players February 2017,70
93,Top 100 Players January 2017,92
93,Top 100 Players December 2016,92
93,Top 100 Players November 2016,100
93,Top 100 Players October 2016,97
93,Top 100 Players September 2016,94
93,Top 100 Players August 2016,92
93,Top 100 Players April 2015,98
93,Top 100 Players March 2015,62
93,Top 100 Players February 2015,58
93,Top 100 Players January 2015,57
93,Top 100 Players December 2014,57
93,Top 100 Players November 2014,57
